,0,1,2,3,4,5,6,7,8,9
3026,24/09/2019,115,07,45,55,60,81,89,25,29
3027,26/09/2019,116,17,20,42,44,83,90,18,37
3028,28/09/2019,117,37,49,66,75,77,82,31,08
3029,01/10/2019,118,11,59,63,73,84,89,62,27
3030,03/10/2019,119,04,05,31,35,46,80,77,34
3031,05/10/2019,120,20,38,52,58,68,72,45,79
3032,08/10/2019,121,25,35,47,70,79,87,83,54
3033,10/10/2019,122,09,12,29,42,65,75,84,86
3034,12/10/2019,123,05,33,40,45,79,90,78,04
3035,15/10/2019,124,05,38,45,54,59,65,78,17
3036,17/10/2019,125,10,29,33,55,65,72,47,06
3037,19/10/2019,126,15,30,75,76,77,79,11,73
3038,22/10/2019,127,09,28,40,77,79,81,04,28
3039,24/10/2019,128,18,51,53,57,82,87,01,18
3040,26/10/2019,129,08,12,13,14,51,83,74,01
3041,29/10/2019,130,21,32,47,61,67,68,25,69
3042,31/10/2019,131,35,41,53,60,65,80,86,16
3043,02/11/2019,132,10,19,30,68,78,80,31,74
3044,05/11/2019,133,32,56,64,65,87,90,71,57
3045,07/11/2019,134,04,09,37,48,49,77,41,39
3046,09/11/2019,135,01,21,43,51,81,88,60,20
3047,12/11/2019,136,14,15,51,55,61,73,04,79
3048,14/11/2019,137,33,52,57,72,76,81,77,71
3049,16/11/2019,138,07,29,31,58,65,86,18,61
3050,19/11/2019,139,19,26,56,74,77,82,17,02
3051,21/11/2019,140,23,29,35,50,57,60,15,32
3052,23/11/2019,141,12,29,52,61,72,79,57,73
3053,26/11/2019,142,21,22,35,63,76,79,38,60
3054,28/11/2019,143,07,16,17,50,52,74,68,61
3055,30/11/2019,144,02,21,47,52,66,77,09,73
3056,03/12/2019,145,04,05,08,22,48,83,47,66
3057,05/12/2019,146,16,25,52,59,64,74,37,74
3058,07/12/2019,147,11,21,44,67,77,80,33,69
3059,10/12/2019,148,11,37,40,42,58,82,69,05
3060,12/12/2019,149,11,25,39,48,51,71,88,19
3061,14/12/2019,150,08,10,43,52,60,83,84,61
3062,17/12/2019,151,04,08,37,44,86,88,56,62
3063,19/12/2019,152,03,14,25,43,74,80,62,80
3064,21/12/2019,153,09,28,36,50,66,90,71,56
3065,23/12/2019,154,17,30,45,56,87,89,18,76
3066,24/12/2019,155,44,48,55,67,82,90,54,72
3067,28/12/2019,156,03,08,16,28,42,65,75,63
3068,31/12/2019,157,03,32,36,43,62,80,13,89
3069,02/01/2020,01,05,45,63,64,78,85,04,89
3070,04/01/2020,02,23,30,37,44,57,80,26,56
3071,07/01/2020,03,02,23,60,66,72,78,19,53
3072,09/01/2020,04,05,14,54,55,66,78,52,45
3073,11/01/2020,05,34,36,38,63,72,81,18,63
3074,14/01/2020,06,01,06,09,32,68,85,79,62
3075,16/01/2020,07,22,29,50,53,72,83,77,85
3076,18/01/2020,08,26,28,32,50,79,87,01,72
3077,21/01/2020,09,06,32,46,53,70,75,62,09
3078,23/01/2020,10,15,20,23,69,72,81,87,79
3079,25/01/2020,11,11,16,17,35,68,90,76,47
3080,28/01/2020,12,16,21,33,50,57,89,52,26
3081,30/01/2020,13,08,46,53,62,77,84,51,38
3082,01/02/2020,14,22,25,45,46,48,88,24,56
3083,04/02/2020,15,21,29,34,64,72,79,14,82
3084,06/02/2020,16,03,20,29,49,65,82,31,70
3085,08/02/2020,17,15,32,54,56,61,85,10,63
3086,11/02/2020,18,16,24,45,68,72,81,20,02
3087,13/02/2020,19,04,15,43,69,74,84,49,36
3088,15/02/2020,20,13,26,40,55,65,86,09,48
3089,18/02/2020,21,26,45,58,69,72,82,09,49
3090,20/02/2020,22,20,36,55,69,80,85,58,03
3091,22/02/2020,23,01,28,57,58,60,68,50,31
3092,25/02/2020,24,10,15,23,54,73,74,63,26
3093,27/02/2020,25,17,51,60,71,75,79,58,85
3094,29/02/2020,26,09,35,44,50,73,78,85,06
3095,03/03/2020,27,05,11,19,26,36,64,01,78
3096,05/03/2020,28,13,40,48,67,69,85,65,43
3097,07/03/2020,29,11,13,31,41,85,87,12,37
3098,10/03/2020,30,08,35,41,43,57,80,42,17
3099,12/03/2020,31,19,22,41,46,56,86,13,56
3100,14/03/2020,32,01,13,18,47,68,75,46,84
3101,17/03/2020,33,17,29,30,49,63,65,15,27
3102,19/03/2020,34,07,11,17,28,29,50,41,59
3103,21/03/2020,35,05,13,38,39,52,59,74,90
3104,05/05/2020,36,39,43,58,73,83,86,35,06
3105,07/05/2020,37,22,35,45,52,57,75,15,12
3106,09/05/2020,38,34,45,59,66,70,78,21,05
3107,12/05/2020,39,21,38,55,60,65,85,66,71
3108,14/05/2020,40,12,17,20,54,61,80,39,17
3109,16/05/2020,41,02,07,71,78,84,87,80,56
3110,19/05/2020,42,26,41,51,62,66,85,40,31
3111,21/05/2020,43,03,21,44,69,73,81,20,12
3112,23/05/2020,44,05,15,61,75,82,86,36,40
3113,26/05/2020,45,10,23,27,46,68,74,66,31
3114,28/05/2020,46,16,29,31,73,76,82,26,02
3115,30/05/2020,47,03,27,46,52,70,74,48,04
3116,01/06/2020,48,09,28,49,65,76,81,08,47
3117,04/06/2020,49,05,16,23,30,40,71,10,56
3118,06/06/2020,50,04,21,37,45,50,79,76,05
3119,09/06/2020,51,08,14,30,58,71,87,70,79
3120,11/06/2020,52,01,07,23,47,68,69,79,33
3121,13/06/2020,53,20,42,53,57,62,73,08,89
3122,16/06/2020,54,01,11,39,59,68,74,37,16
3123,18/06/2020,55,04,06,15,35,67,73,36,35
3124,20/06/2020,56,16,29,39,55,63,86,84,51
3125,23/06/2020,57,40,44,52,59,66,69,24,14
3126,25/06/2020,58,14,35,41,51,84,85,78,49
3127,27/06/2020,59,13,33,35,60,78,81,11,52
3128,30/06/2020,60,06,07,57,61,79,89,63,03
3129,02/07/2020,61,12,33,42,56,78,79,88,79
3130,04/07/2020,62,33,38,46,59,65,73,28,47
3131,07/07/2020,63,16,24,29,53,73,88,62,50
3132,09/07/2020,64,01,10,26,40,64,88,79,16
3133,11/07/2020,65,06,10,19,20,40,67,75,87
3134,14/07/2020,66,17,35,70,71,74,82,22,79
3135,16/07/2020,67,35,39,40,64,67,75,74,05
3136,18/07/2020,68,18,33,49,76,80,84,12,83
3137,21/07/2020,69,04,34,46,54,55,62,10,82
3138,23/07/2020,70,10,29,37,49,56,57,24,68
3139,25/07/2020,71,18,30,42,70,78,80,01,84
3140,28/07/2020,72,23,45,49,71,80,82,61,76
3141,30/07/2020,73,04,15,19,26,28,55,58,02
3142,01/08/2020,74,04,14,17,18,26,45,06,56
3143,04/08/2020,75,05,19,21,25,45,82,59,43
3144,06/08/2020,76,21,37,40,46,69,80,03,65
3145,08/08/2020,77,06,16,22,55,58,83,51,32
3146,11/08/2020,78,07,09,38,68,78,80,26,45
3147,13/08/2020,79,04,05,49,57,66,75,36,77
3148,17/08/2020,80,05,09,26,62,77,79,87,72
3149,18/08/2020,81,13,22,28,58,65,77,06,24
3150,20/08/2020,82,07,17,30,39,41,67,32,70
3151,22/08/2020,83,07,12,45,47,73,87,83,72
3152,25/08/2020,84,15,24,31,70,83,84,76,89
3153,27/08/2020,85,37,49,52,53,75,87,29,30
3154,29/08/2020,86,01,03,35,42,55,61,25,17
3155,01/09/2020,87,10,22,28,45,48,71,53,84
3156,03/09/2020,88,16,17,38,39,68,84,29,07
3157,05/09/2020,89,07,14,27,56,72,83,16,03
3158,08/09/2020,90,23,27,28,31,69,89,24,85
3159,10/09/2020,91,46,48,67,78,80,87,23,56
3160,12/09/2020,92,06,15,36,42,67,78,02,11
3161,15/09/2020,93,02,09,44,47,52,54,16,18
3162,17/09/2020,94,09,29,35,47,53,85,71,48
3163,19/09/2020,95,06,12,14,27,39,73,87,66
3164,22/09/2020,96,04,15,37,48,55,69,31,56
3165,24/09/2020,97,10,13,28,77,86,89,14,01
3166,26/09/2020,98,04,16,38,70,86,88,61,46
3167,29/09/2020,99,25,33,53,76,81,90,75,72
3168,01/10/2020,100,07,31,38,52,61,75,51,19
3169,03/10/2020,101,05,17,59,61,70,79,52,11
3170,06/10/2020,102,08,55,67,73,74,89,83,18
3171,08/10/2020,103,08,35,51,60,63,75,79,58
3172,10/10/2020,104,12,15,19,24,46,73,67,46
3173,13/10/2020,105,47,56,58,60,79,85,20,65
3174,15/10/2020,106,29,38,47,61,68,86,36,59
3175,17/10/2020,107,24,28,34,55,62,87,36,38
3176,20/10/2020,108,24,29,36,43,50,51,69,21
3177,22/10/2020,109,01,16,21,36,37,43,27,44
3178,24/10/2020,110,17,19,28,41,49,86,25,88
3179,27/10/2020,111,19,26,49,53,55,77,51,57
3180,29/10/2020,112,09,32,41,43,44,84,28,46
3181,31/10/2020,113,22,31,35,40,65,82,36,51
3182,03/11/2020,114,18,39,45,48,53,64,55,11
3183,05/11/2020,115,05,10,18,24,69,85,65,50
3184,07/11/2020,116,01,02,61,69,70,82,56,05
3185,10/11/2020,117,13,34,38,41,76,88,18,17
3186,12/11/2020,118,13,35,37,58,60,88,57,19
3187,14/11/2020,119,03,30,47,67,68,89,38,46
3188,17/11/2020,120,07,18,20,32,45,55,75,41
3189,19/11/2020,121,06,13,47,49,69,86,83,02
3190,21/11/2020,122,06,24,37,55,76,82,20,11
3191,24/11/2020,123,09,15,16,23,57,76,19,56
3192,26/11/2020,124,02,09,39,52,67,76,78,37
3193,28/11/2020,125,12,29,61,81,87,90,20,77
3194,01/12/2020,126,21,30,32,62,78,80,36,21
3195,03/12/2020,127,22,33,43,48,87,89,17,75
3196,05/12/2020,128,26,32,39,40,57,65,04,15
3197,07/12/2020,129,01,06,20,25,70,90,89,45
3198,10/12/2020,130,01,06,25,42,75,80,41,63
3199,12/12/2020,131,11,14,18,59,64,85,01,84
3200,15/12/2020,132,10,16,47,51,80,85,04,23
3201,17/12/2020,133,05,09,12,14,26,37,55,29
3202,19/12/2020,134,36,39,45,50,62,66,47,69
3203,22/12/2020,135,15,16,22,46,51,72,08,29
3204,24/12/2020,136,22,25,31,79,87,90,38,73
3205,28/12/2020,137,08,25,39,54,59,84,85,14
3206,29/12/2020,138,15,22,38,51,60,74,86,50
3207,31/12/2020,139,07,14,20,66,68,79,76,60
3208,02/01/2021,01,35,37,50,75,77,81,05,30
3209,05/01/2021,02,12,19,30,60,71,78,79,06
3210,07/01/2021,03,15,33,48,49,56,88,16,55
3211,09/01/2021,04,14,16,35,47,58,64,40,20
3212,12/01/2021,05,05,19,21,33,61,90,43,52
3213,14/01/2021,06,24,50,53,54,62,88,61,72
3214,16/01/2021,07,09,26,57,66,81,83,63,65
3215,19/01/2021,08,02,27,28,38,43,65,60,72
3216,21/01/2021,09,15,17,38,40,45,65,84,45
3217,23/01/2021,10,03,19,27,35,63,89,29,57
3218,26/01/2021,11,34,39,45,51,60,89,18,52
3219,28/01/2021,12,18,29,40,44,46,53,67,39
3220,30/01/2021,13,27,35,42,48,56,65,44,81
3221,02/02/2021,14,28,41,54,67,78,86,29,06
3222,04/02/2021,15,05,19,27,35,40,82,66,53
3223,06/02/2021,16,36,49,50,61,66,76,82,87
3224,09/02/2021,17,07,08,19,33,40,48,54,40
3225,11/02/2021,18,05,34,47,60,69,70,64,21
3226,13/02/2021,19,36,39,46,58,63,77,57,65
3227,16/02/2021,20,09,19,30,52,61,76,54,30
3228,18/02/2021,21,28,52,56,62,66,72,58,13
3229,20/02/2021,22,03,18,25,31,65,75,29,65
3230,23/02/2021,23,07,37,42,57,59,87,15,17
3231,25/02/2021,24,13,26,42,71,72,73,62,30
3232,27/02/2021,25,10,37,42,69,72,86,85,02
3233,02/03/2021,26,03,32,39,56,77,89,90,82
3234,04/03/2021,27,02,04,13,45,51,77,05,64
3235,06/03/2021,28,04,36,43,61,72,89,22,29
3236,09/03/2021,29,08,15,20,52,54,72,81,79
3237,11/03/2021,30,09,31,51,68,84,90,33,41
3238,13/03/2021,31,28,29,43,59,70,79,52,79
3239,16/03/2021,32,28,43,48,65,84,89,09,02
3240,18/03/2021,33,11,38,51,58,62,63,47,56
3241,20/03/2021,34,06,10,57,71,74,83,39,40
3242,23/03/2021,35,02,11,13,45,66,72,25,84
3243,25/03/2021,36,15,28,30,52,75,86,37,32
3244,27/03/2021,37,16,19,41,72,78,82,70,46
3245,30/03/2021,38,10,25,41,58,78,87,73,33
3246,01/04/2021,39,22,37,57,62,83,90,03,87
3247,03/04/2021,40,01,39,53,60,75,76,36,08
3248,06/04/2021,41,07,27,73,77,78,89,26,41
3249,08/04/2021,42,19,29,35,49,66,81,61,87
3250,10/04/2021,43,09,27,67,80,87,89,65,18
3251,13/04/2021,44,01,36,48,63,68,87,23,36
3252,15/04/2021,45,12,33,44,71,72,80,69,12
3253,17/04/2021,46,07,20,63,68,74,88,13,11
3254,20/04/2021,47,01,32,48,58,68,75,59,10
3255,22/04/2021,48,08,11,46,47,72,81,68,80
3256,24/04/2021,49,10,20,21,29,34,44,58,33
3257,27/04/2021,50,41,49,56,58,60,68,59,79
3258,29/04/2021,51,14,62,64,66,76,87,79,48
3259,03/05/2021,52,15,18,40,43,57,72,39,12
3260,04/05/2021,53,06,43,48,60,75,85,01,02
3261,06/05/2021,54,05,28,38,55,79,89,31,26
3262,08/05/2021,55,37,38,44,45,60,65,66,10
3263,11/05/2021,56,23,30,50,59,60,83,16,86
3264,13/05/2021,57,04,13,20,51,69,82,09,27
3265,15/05/2021,58,15,36,49,59,60,62,77,20
3266,18/05/2021,59,10,11,15,19,47,78,68,90
3267,20/05/2021,60,27,31,36,39,46,67,19,88
3268,22/05/2021,61,01,07,37,43,63,81,34,26
3269,25/05/2021,62,05,39,45,49,59,71,04,09
3270,27/05/2021,63,24,38,81,86,88,89,54,71
3271,29/05/2021,64,23,31,62,71,74,77,08,80
3272,01/06/2021,65,09,21,27,41,45,53,66,27
3273,03/06/2021,66,17,27,40,72,86,87,48,02
3274,05/06/2021,67,53,73,75,83,84,85,27,76
3275,08/06/2021,68,02,09,11,72,76,86,67,79
3276,10/06/2021,69,27,37,42,44,76,83,50,25
3277,12/06/2021,70,02,09,27,54,69,78,16,62
3278,15/06/2021,71,10,14,25,43,54,65,11,79
3279,17/06/2021,72,20,33,39,42,43,78,40,49
3280,19/06/2021,73,01,03,41,55,84,85,47,87
3281,22/06/2021,74,30,51,56,59,65,68,83,40
3282,24/06/2021,75,40,43,56,59,63,88,25,02
3283,26/06/2021,76,28,39,44,57,61,88,43,26
3284,29/06/2021,77,10,30,52,53,66,87,77,20
3285,01/07/2021,78,08,11,44,86,88,89,31,08
3286,03/07/2021,79,42,45,52,65,70,85,67,61
3287,06/07/2021,80,11,15,20,40,69,73,65,48
3288,08/07/2021,81,21,24,25,61,73,74,58,24
3289,10/07/2021,82,08,13,16,27,32,62,04,31
3290,13/07/2021,83,58,68,70,74,76,89,03,74
3291,15/07/2021,84,02,25,37,54,57,87,80,77
3292,17/07/2021,85,06,37,64,71,85,87,16,23
3293,20/07/2021,86,28,34,49,65,79,90,01,80
3294,22/07/2021,87,01,06,10,61,63,64,15,37
3295,24/07/2021,88,21,25,40,50,71,87,22,18
3296,27/07/2021,89,01,06,24,36,82,83,58,78
3297,29/07/2021,90,03,14,21,31,84,89,45,68
3298,31/07/2021,91,14,22,36,47,59,61,35,56
3299,03/08/2021,92,14,55,65,68,78,88,36,82
3300,05/08/2021,93,28,37,41,44,52,84,86,12
3301,07/08/2021,94,01,07,34,37,45,49,57,57
3302,10/08/2021,95,14,16,47,49,53,56,22,59
3303,12/08/2021,96,17,55,59,61,62,90,21,72
3304,14/08/2021,97,53,64,72,74,87,89,39,04
3305,17/08/2021,98,02,03,10,38,64,70,69,39
3306,19/08/2021,99,03,04,31,80,81,87,53,53
3307,21/08/2021,100,08,19,35,59,86,90,33,53
3308,24/08/2021,101,12,27,43,48,63,66,18,22
3309,26/08/2021,102,17,21,32,40,55,76,89,04
3310,28/08/2021,103,44,54,56,63,76,77,61,75
3311,31/08/2021,104,03,05,10,44,76,77,19,71
3312,02/09/2021,105,05,15,39,72,76,80,12,06
3313,04/09/2021,106,07,60,68,71,79,80,53,68
3314,07/09/2021,107,07,20,21,31,67,89,63,89
3315,09/09/2021,108,06,58,64,73,76,86,59,45
3316,11/09/2021,109,01,30,36,49,75,85,33,73
3317,14/09/2021,110,03,14,42,52,69,81,63,03
3318,16/09/2021,111,12,16,40,46,47,83,57,16
3319,18/09/2021,112,22,56,60,73,76,80,81,04
3320,21/09/2021,113,05,06,29,59,68,74,54,53
3321,23/09/2021,114,08,21,38,42,49,51,02,58
3322,25/09/2021,115,11,19,61,62,75,76,43,24
3323,28/09/2021,116,14,18,19,33,34,80,48,19
3324,30/09/2021,117,07,32,33,36,45,47,43,19
3325,02/10/2021,118,09,19,40,62,67,71,52,58
3326,05/10/2021,119,21,40,62,66,73,85,58,67
3327,07/10/2021,120,15,18,22,26,66,77,67,78
3328,09/10/2021,121,07,09,70,72,77,86,53,20
3329,12/10/2021,122,46,53,55,60,64,90,77,72
3330,14/10/2021,123,08,14,25,59,60,88,27,31
3331,16/10/2021,124,32,41,50,57,67,89,13,90
3332,19/10/2021,125,21,28,38,42,66,88,60,06
3333,21/10/2021,126,09,10,26,27,77,86,16,23
3334,23/10/2021,127,01,11,12,15,20,83,46,80
3335,26/10/2021,128,20,24,25,49,57,68,16,53
3336,28/10/2021,129,02,25,34,67,73,77,36,11
3337,30/10/2021,130,20,31,41,43,48,79,26,46
3338,02/11/2021,131,22,27,51,55,77,86,33,42
3339,04/11/2021,132,22,25,38,41,61,68,24,03
3340,06/11/2021,133,06,21,56,63,81,85,51,61
3341,09/11/2021,134,03,06,14,17,54,60,83,78
3342,11/11/2021,135,04,23,52,65,79,88,37,53
3343,13/11/2021,136,13,40,60,66,73,75,23,49
3344,16/11/2021,137,07,17,19,38,66,71,90,35
3345,18/11/2021,138,22,24,38,42,44,87,67,13
3346,20/11/2021,139,07,48,58,60,86,87,55,22
3347,23/11/2021,140,06,17,23,24,43,72,81,30
3348,25/11/2021,141,06,45,61,82,84,88,16,36
3349,27/11/2021,142,24,30,38,47,48,78,08,57
3350,30/11/2021,143,11,34,44,64,75,82,48,05
3351,02/12/2021,144,15,24,48,60,70,89,34,17
3352,04/12/2021,145,37,43,68,72,76,85,27,11
3353,07/12/2021,146,09,12,23,38,59,88,76,18
3354,09/12/2021,147,10,48,70,75,79,83,82,77
3355,11/12/2021,148,07,17,45,64,76,81,42,72
3356,14/12/2021,149,35,59,64,65,68,73,50,49
3357,16/12/2021,150,12,35,37,41,75,76,16,13
3358,18/12/2021,151,06,31,44,57,73,77,61,80
3359,21/12/2021,152,30,49,61,62,79,87,63,48
3360,23/12/2021,153,11,15,17,37,54,89,08,38
3361,27/12/2021,154,06,10,11,41,61,80,76,47
3362,28/12/2021,155,13,19,47,70,77,83,31,59
3363,30/12/2021,156,10,20,40,55,68,86,26,76
3364,03/01/2022,01,09,47,50,67,73,74,85,49
3365,04/01/2022,02,05,18,59,78,81,89,10,09
3366,08/01/2022,03,35,42,49,63,68,78,01,33
3367,10/01/2022,04,03,25,30,58,66,84,72,55
3368,11/01/2022,05,15,22,24,33,38,71,47,45
3369,13/01/2022,06,10,34,56,66,78,87,52,29
3370,15/01/2022,07,06,19,48,51,73,89,32,40
3371,18/01/2022,08,33,34,43,46,49,66,87,78
3372,20/01/2022,09,32,33,37,53,77,79,76,61
3373,22/01/2022,10,05,13,27,37,50,59,76,47
3374,25/01/2022,11,04,13,16,21,23,50,63,79
3375,27/01/2022,12,30,53,63,74,83,88,44,27
3376,29/01/2022,13,01,23,63,79,82,89,68,52
3377,01/02/2022,14,05,10,29,31,47,58,34,44
3378,03/02/2022,15,21,26,28,35,65,77,46,60
3379,05/02/2022,16,30,39,48,55,76,81,82,11
3380,08/02/2022,17,36,38,57,62,64,81,68,28
3381,10/02/2022,18,25,35,51,52,58,59,82,71
3382,12/02/2022,19,14,22,27,47,68,77,44,45
3383,15/02/2022,20,01,09,44,49,60,74,70,38
3384,17/02/2022,21,36,48,67,77,85,87,38,74
3385,19/02/2022,22,09,13,15,65,74,81,66,24
3386,22/02/2022,23,09,15,29,59,64,74,22,16
3387,24/02/2022,24,16,28,38,52,69,73,17,47
3388,26/02/2022,25,06,24,38,52,84,87,04,81
3389,01/03/2022,26,15,44,60,79,81,83,64,64
3390,03/03/2022,27,31,33,40,43,47,80,02,21
3391,05/03/2022,28,03,09,58,66,68,80,35,77
3392,08/03/2022,29,03,15,16,21,31,80,24,70
3393,10/03/2022,30,18,34,39,47,52,66,22,69
3394,12/03/2022,31,24,32,41,56,76,80,10,11
3395,15/03/2022,32,08,22,53,65,75,86,55,44
3396,17/03/2022,33,14,52,53,54,55,86,34,29
3397,19/03/2022,34,20,41,61,67,73,83,04,83
3398,22/03/2022,35,27,30,49,68,74,88,64,11
3399,24/03/2022,36,15,35,37,48,62,77,28,50
3400,26/03/2022,37,22,38,74,81,84,89,72,45
3401,29/03/2022,38,09,32,48,55,68,72,36,68
3402,31/03/2022,39,15,43,51,59,64,74,11,39
3403,02/04/2022,40,24,35,45,54,65,68,07,09
3404,05/04/2022,41,05,21,48,63,83,86,30,70
3405,07/04/2022,42,11,20,42,43,51,86,71,87
3406,09/04/2022,43,02,22,27,42,52,89,36,19
3407,12/04/2022,44,15,27,32,51,74,77,44,22
3408,14/04/2022,45,05,08,22,38,50,55,12,89
3409,16/04/2022,46,07,21,25,69,76,77,70,74
3410,19/04/2022,47,32,41,63,71,76,89,01,24
3411,21/04/2022,48,17,32,46,49,77,88,48,19
3412,23/04/2022,49,06,18,23,33,57,71,65,32
3413,26/04/2022,50,20,44,62,64,67,78,79,40
3414,28/04/2022,51,24,61,65,67,71,90,14,74
3415,30/04/2022,52,22,25,34,52,72,85,14,71
3416,03/05/2022,53,13,24,44,47,66,80,46,81
3417,05/05/2022,54,25,31,37,38,77,82,43,08
3418,07/05/2022,55,29,41,43,46,51,81,48,39
3419,10/05/2022,56,25,37,47,55,73,81,67,05
3420,12/05/2022,57,21,26,28,54,80,85,04,37
3421,14/05/2022,58,13,19,39,42,73,83,60,11
3422,17/05/2022,59,26,29,32,48,65,79,53,61
3423,19/05/2022,60,02,09,13,39,40,89,06,43
3424,21/05/2022,61,02,20,25,67,78,80,71,28
3425,24/05/2022,62,22,24,25,32,46,73,29,62
3426,26/05/2022,63,10,14,17,32,45,87,18,70
3427,28/05/2022,64,27,42,55,65,84,90,53,64
3428,31/05/2022,65,21,34,35,48,63,82,17,14
3429,04/06/2022,66,02,35,41,43,65,71,12,50
3430,06/06/2022,67,08,22,31,53,59,86,75,74
3431,07/06/2022,68,21,31,49,69,77,90,40,22
3432,09/06/2022,69,04,12,20,32,56,88,25,78
3433,11/06/2022,70,05,08,18,28,33,59,09,83
3434,14/06/2022,71,07,34,48,50,53,67,52,52
